"","Unique_ID","dataset_id","family","genus","species_binom","woodiness","reclass_life_history","putative_BNF","myc_type","AM","EcM","ErM","NM","lat_deg","long_deg","leaf_N_per_dry_mass","leaf_P_per_dry_mass","leaf_C_per_dry_mass","ln_leaf_N","ln_leaf_P","ln_leaf_C","NP_ratio","CN_ratio","CP_ratio","ln_NP_ratio","ln_CN_ratio","ln_CP_ratio","SE_N","SE_P","SE_C","CV_N_sp","CV_P_sp","CV_C_sp","sd_ln_NP_sp","sd_ln_CN_sp","sd_ln_CP_sp","CV_N_gen","CV_P_gen","CV_C_gen","sd_lnNP_gen","sd_lnCN_gen","sd_lnCP_gen","CV_N_fam","CV_P_fam","CV_C_fam","sd_lnNP_fam","sd_lnCN_fam","sd_lnCP_fam","SE_ln_NP_sp","SE_ln_CN_sp","SE_ln_CP_sp","SN_total_0_30","SP_total_0_30","SOC_total_0_30","CEC_total_0_30","AP_total_0_30","NPP","MAT","PPT","AET","precipitation_seasonality","temp_seasonality"
"1485",3245,"Ahrens_2019","Myrtaceae","Corymbia","Corymbia_calophylla","1","long","0","EcM-AM","1","1","0","0",-34.081167,116.330444,19,NA,NA,2.94443897916644,NA,NA,NA,NA,NA,NA,NA,NA,0.136225766773398,0.0692596465006642,1.40816214795053,0.204690099622732,0.285004764559682,0.0105789251540904,0.168028215421244,0.131303715509847,NA,0.286604544765367,0.908363459050042,0.0502386619996286,0.524830927277876,0.260153879284169,0.32337964874805,0.319516883935715,0.610468583305284,0.0648707296328752,0.416405034283383,0.311675564109189,0.421369402289094,0.0751445023639761,0.0339024735643196,NA,0.111,0.019,1.85,6.71,8.52,17216.316,14.865,635.69,517.24762,67.93735504,368.4742737
"1486",3246,"Ahrens_2019","Myrtaceae","Corymbia","Corymbia_calophylla","1","long","0","EcM-AM","1","1","0","0",-34.081167,116.330444,18,NA,NA,2.89037175789616,NA,NA,NA,NA,NA,NA,NA,NA,0.136225766773398,0.0692596465006642,1.40816214795053,0.204690099622732,0.285004764559682,0.0105789251540904,0.168028215421244,0.131303715509847,NA,0.286604544765367,0.908363459050042,0.0502386619996286,0.524830927277876,0.260153879284169,0.32337964874805,0.319516883935715,0.610468583305284,0.0648707296328752,0.416405034283383,0.311675564109189,0.421369402289094,0.0751445023639761,0.0339024735643196,NA,0.111,0.019,1.85,6.71,8.52,17216.316,14.865,635.69,517.24762,67.93735504,368.4742737
"1487",3247,"Ahrens_2019","Myrtaceae","Corymbia","Corymbia_calophylla","1","long","0","EcM-AM","1","1","0","0",-34.081167,116.330444,14,NA,NA,2.63905732961526,NA,NA,NA,NA,NA,NA,NA,NA,0.136225766773398,0.0692596465006642,1.40816214795053,0.204690099622732,0.285004764559682,0.0105789251540904,0.168028215421244,0.131303715509847,NA,0.286604544765367,0.908363459050042,0.0502386619996286,0.524830927277876,0.260153879284169,0.32337964874805,0.319516883935715,0.610468583305284,0.0648707296328752,0.416405034283383,0.311675564109189,0.421369402289094,0.0751445023639761,0.0339024735643196,NA,0.111,0.019,1.85,6.71,8.52,17216.316,14.865,635.69,517.24762,67.93735504,368.4742737
"1488",3248,"Ahrens_2019","Myrtaceae","Corymbia","Corymbia_calophylla","1","long","0","EcM-AM","1","1","0","0",-34.081167,116.330444,22,NA,NA,3.09104245335832,NA,NA,NA,NA,NA,NA,NA,NA,0.136225766773398,0.0692596465006642,1.40816214795053,0.204690099622732,0.285004764559682,0.0105789251540904,0.168028215421244,0.131303715509847,NA,0.286604544765367,0.908363459050042,0.0502386619996286,0.524830927277876,0.260153879284169,0.32337964874805,0.319516883935715,0.610468583305284,0.0648707296328752,0.416405034283383,0.311675564109189,0.421369402289094,0.0751445023639761,0.0339024735643196,NA,0.111,0.019,1.85,6.71,8.52,17216.316,14.865,635.69,517.24762,67.93735504,368.4742737
"1489",3249,"Ahrens_2019","Myrtaceae","Corymbia","Corymbia_calophylla","1","long","0","EcM-AM","1","1","0","0",-34.081167,116.330444,21,NA,NA,3.04452243772342,NA,NA,NA,NA,NA,NA,NA,NA,0.136225766773398,0.0692596465006642,1.40816214795053,0.204690099622732,0.285004764559682,0.0105789251540904,0.168028215421244,0.131303715509847,NA,0.286604544765367,0.908363459050042,0.0502386619996286,0.524830927277876,0.260153879284169,0.32337964874805,0.319516883935715,0.610468583305284,0.0648707296328752,0.416405034283383,0.311675564109189,0.421369402289094,0.0751445023639761,0.0339024735643196,NA,0.111,0.019,1.85,6.71,8.52,17216.316,14.865,635.69,517.24762,67.93735504,368.4742737
"1490",3250,"Ahrens_2019","Myrtaceae","Corymbia","Corymbia_calophylla","1","long","0","EcM-AM","1","1","0","0",-34.081167,116.330444,20,NA,NA,2.99573227355399,NA,NA,NA,NA,NA,NA,NA,NA,0.136225766773398,0.0692596465006642,1.40816214795053,0.204690099622732,0.285004764559682,0.0105789251540904,0.168028215421244,0.131303715509847,NA,0.286604544765367,0.908363459050042,0.0502386619996286,0.524830927277876,0.260153879284169,0.32337964874805,0.319516883935715,0.610468583305284,0.0648707296328752,0.416405034283383,0.311675564109189,0.421369402289094,0.0751445023639761,0.0339024735643196,NA,0.111,0.019,1.85,6.71,8.52,17216.316,14.865,635.69,517.24762,67.93735504,368.4742737
"1491",3251,"Ahrens_2019","Myrtaceae","Corymbia","Corymbia_calophylla","1","long","0","EcM-AM","1","1","0","0",-34.081167,116.330444,11,NA,NA,2.39789527279837,NA,NA,NA,NA,NA,NA,NA,NA,0.136225766773398,0.0692596465006642,1.40816214795053,0.204690099622732,0.285004764559682,0.0105789251540904,0.168028215421244,0.131303715509847,NA,0.286604544765367,0.908363459050042,0.0502386619996286,0.524830927277876,0.260153879284169,0.32337964874805,0.319516883935715,0.610468583305284,0.0648707296328752,0.416405034283383,0.311675564109189,0.421369402289094,0.0751445023639761,0.0339024735643196,NA,0.111,0.019,1.85,6.71,8.52,17216.316,14.865,635.69,517.24762,67.93735504,368.4742737
"1492",3252,"Ahrens_2019","Myrtaceae","Corymbia","Corymbia_calophylla","1","long","0","EcM-AM","1","1","0","0",-34.081167,116.330444,16,NA,NA,2.77258872223978,NA,NA,NA,NA,NA,NA,NA,NA,0.136225766773398,0.0692596465006642,1.40816214795053,0.204690099622732,0.285004764559682,0.0105789251540904,0.168028215421244,0.131303715509847,NA,0.286604544765367,0.908363459050042,0.0502386619996286,0.524830927277876,0.260153879284169,0.32337964874805,0.319516883935715,0.610468583305284,0.0648707296328752,0.416405034283383,0.311675564109189,0.421369402289094,0.0751445023639761,0.0339024735643196,NA,0.111,0.019,1.85,6.71,8.52,17216.316,14.865,635.69,517.24762,67.93735504,368.4742737
"1493",3253,"Ahrens_2019","Myrtaceae","Corymbia","Corymbia_calophylla","1","long","0","EcM-AM","1","1","0","0",-34.081167,116.330444,16,NA,NA,2.77258872223978,NA,NA,NA,NA,NA,NA,NA,NA,0.136225766773398,0.0692596465006642,1.40816214795053,0.204690099622732,0.285004764559682,0.0105789251540904,0.168028215421244,0.131303715509847,NA,0.286604544765367,0.908363459050042,0.0502386619996286,0.524830927277876,0.260153879284169,0.32337964874805,0.319516883935715,0.610468583305284,0.0648707296328752,0.416405034283383,0.311675564109189,0.421369402289094,0.0751445023639761,0.0339024735643196,NA,0.111,0.019,1.85,6.71,8.52,17216.316,14.865,635.69,517.24762,67.93735504,368.4742737
"1494",3254,"Ahrens_2019","Myrtaceae","Corymbia","Corymbia_calophylla","1","long","0","EcM-AM","1","1","0","0",-34.081167,116.330444,15,NA,NA,2.70805020110221,NA,NA,NA,NA,NA,NA,NA,NA,0.136225766773398,0.0692596465006642,1.40816214795053,0.204690099622732,0.285004764559682,0.0105789251540904,0.168028215421244,0.131303715509847,NA,0.286604544765367,0.908363459050042,0.0502386619996286,0.524830927277876,0.260153879284169,0.32337964874805,0.319516883935715,0.610468583305284,0.0648707296328752,0.416405034283383,0.311675564109189,0.421369402289094,0.0751445023639761,0.0339024735643196,NA,0.111,0.019,1.85,6.71,8.52,17216.316,14.865,635.69,517.24762,67.93735504,368.4742737
"1495",3255,"Ahrens_2019","Myrtaceae","Corymbia","Corymbia_calophylla","1","long","0","EcM-AM","1","1","0","0",-34.081167,116.330444,16,NA,NA,2.77258872223978,NA,NA,NA,NA,NA,NA,NA,NA,0.136225766773398,0.0692596465006642,1.40816214795053,0.204690099622732,0.285004764559682,0.0105789251540904,0.168028215421244,0.131303715509847,NA,0.286604544765367,0.908363459050042,0.0502386619996286,0.524830927277876,0.260153879284169,0.32337964874805,0.319516883935715,0.610468583305284,0.0648707296328752,0.416405034283383,0.311675564109189,0.421369402289094,0.0751445023639761,0.0339024735643196,NA,0.111,0.019,1.85,6.71,8.52,17216.316,14.865,635.69,517.24762,67.93735504,368.4742737
"1496",3256,"Ahrens_2019","Myrtaceae","Corymbia","Corymbia_calophylla","1","long","0","EcM-AM","1","1","0","0",-34.081167,116.330444,17,NA,NA,2.83321334405622,NA,NA,NA,NA,NA,NA,NA,NA,0.136225766773398,0.0692596465006642,1.40816214795053,0.204690099622732,0.285004764559682,0.0105789251540904,0.168028215421244,0.131303715509847,NA,0.286604544765367,0.908363459050042,0.0502386619996286,0.524830927277876,0.260153879284169,0.32337964874805,0.319516883935715,0.610468583305284,0.0648707296328752,0.416405034283383,0.311675564109189,0.421369402289094,0.0751445023639761,0.0339024735643196,NA,0.111,0.019,1.85,6.71,8.52,17216.316,14.865,635.69,517.24762,67.93735504,368.4742737
"1497",3257,"Ahrens_2019","Myrtaceae","Corymbia","Corymbia_calophylla","1","long","0","EcM-AM","1","1","0","0",-34.081167,116.330444,16,NA,NA,2.77258872223978,NA,NA,NA,NA,NA,NA,NA,NA,0.136225766773398,0.0692596465006642,1.40816214795053,0.204690099622732,0.285004764559682,0.0105789251540904,0.168028215421244,0.131303715509847,NA,0.286604544765367,0.908363459050042,0.0502386619996286,0.524830927277876,0.260153879284169,0.32337964874805,0.319516883935715,0.610468583305284,0.0648707296328752,0.416405034283383,0.311675564109189,0.421369402289094,0.0751445023639761,0.0339024735643196,NA,0.111,0.019,1.85,6.71,8.52,17216.316,14.865,635.69,517.24762,67.93735504,368.4742737
"1498",3258,"Ahrens_2019","Myrtaceae","Corymbia","Corymbia_calophylla","1","long","0","EcM-AM","1","1","0","0",-34.081167,116.330444,15,NA,NA,2.70805020110221,NA,NA,NA,NA,NA,NA,NA,NA,0.136225766773398,0.0692596465006642,1.40816214795053,0.204690099622732,0.285004764559682,0.0105789251540904,0.168028215421244,0.131303715509847,NA,0.286604544765367,0.908363459050042,0.0502386619996286,0.524830927277876,0.260153879284169,0.32337964874805,0.319516883935715,0.610468583305284,0.0648707296328752,0.416405034283383,0.311675564109189,0.421369402289094,0.0751445023639761,0.0339024735643196,NA,0.111,0.019,1.85,6.71,8.52,17216.316,14.865,635.69,517.24762,67.93735504,368.4742737
"1499",3259,"Ahrens_2019","Myrtaceae","Corymbia","Corymbia_calophylla","1","long","0","EcM-AM","1","1","0","0",-34.081167,116.330444,15,NA,NA,2.70805020110221,NA,NA,NA,NA,NA,NA,NA,NA,0.136225766773398,0.0692596465006642,1.40816214795053,0.204690099622732,0.285004764559682,0.0105789251540904,0.168028215421244,0.131303715509847,NA,0.286604544765367,0.908363459050042,0.0502386619996286,0.524830927277876,0.260153879284169,0.32337964874805,0.319516883935715,0.610468583305284,0.0648707296328752,0.416405034283383,0.311675564109189,0.421369402289094,0.0751445023639761,0.0339024735643196,NA,0.111,0.019,1.85,6.71,8.52,17216.316,14.865,635.69,517.24762,67.93735504,368.4742737
"1500",3260,"Ahrens_2019","Myrtaceae","Corymbia","Corymbia_calophylla","1","long","0","EcM-AM","1","1","0","0",-34.081167,116.330444,21,NA,NA,3.04452243772342,NA,NA,NA,NA,NA,NA,NA,NA,0.136225766773398,0.0692596465006642,1.40816214795053,0.204690099622732,0.285004764559682,0.0105789251540904,0.168028215421244,0.131303715509847,NA,0.286604544765367,0.908363459050042,0.0502386619996286,0.524830927277876,0.260153879284169,0.32337964874805,0.319516883935715,0.610468583305284,0.0648707296328752,0.416405034283383,0.311675564109189,0.421369402289094,0.0751445023639761,0.0339024735643196,NA,0.111,0.019,1.85,6.71,8.52,17216.316,14.865,635.69,517.24762,67.93735504,368.4742737
"1501",3261,"Ahrens_2019","Myrtaceae","Corymbia","Corymbia_calophylla","1","long","0","EcM-AM","1","1","0","0",-34.081167,116.330444,12,NA,NA,2.484906649788,NA,NA,NA,NA,NA,NA,NA,NA,0.136225766773398,0.0692596465006642,1.40816214795053,0.204690099622732,0.285004764559682,0.0105789251540904,0.168028215421244,0.131303715509847,NA,0.286604544765367,0.908363459050042,0.0502386619996286,0.524830927277876,0.260153879284169,0.32337964874805,0.319516883935715,0.610468583305284,0.0648707296328752,0.416405034283383,0.311675564109189,0.421369402289094,0.0751445023639761,0.0339024735643196,NA,0.111,0.019,1.85,6.71,8.52,17216.316,14.865,635.69,517.24762,67.93735504,368.4742737
"1502",3262,"Ahrens_2019","Myrtaceae","Corymbia","Corymbia_calophylla","1","long","0","EcM-AM","1","1","0","0",-34.081167,116.330444,18,NA,NA,2.89037175789616,NA,NA,NA,NA,NA,NA,NA,NA,0.136225766773398,0.0692596465006642,1.40816214795053,0.204690099622732,0.285004764559682,0.0105789251540904,0.168028215421244,0.131303715509847,NA,0.286604544765367,0.908363459050042,0.0502386619996286,0.524830927277876,0.260153879284169,0.32337964874805,0.319516883935715,0.610468583305284,0.0648707296328752,0.416405034283383,0.311675564109189,0.421369402289094,0.0751445023639761,0.0339024735643196,NA,0.111,0.019,1.85,6.71,8.52,17216.316,14.865,635.69,517.24762,67.93735504,368.4742737
"1503",3263,"Ahrens_2019","Myrtaceae","Corymbia","Corymbia_calophylla","1","long","0","EcM-AM","1","1","0","0",-34.081167,116.330444,11,NA,NA,2.39789527279837,NA,NA,NA,NA,NA,NA,NA,NA,0.136225766773398,0.0692596465006642,1.40816214795053,0.204690099622732,0.285004764559682,0.0105789251540904,0.168028215421244,0.131303715509847,NA,0.286604544765367,0.908363459050042,0.0502386619996286,0.524830927277876,0.260153879284169,0.32337964874805,0.319516883935715,0.610468583305284,0.0648707296328752,0.416405034283383,0.311675564109189,0.421369402289094,0.0751445023639761,0.0339024735643196,NA,0.111,0.019,1.85,6.71,8.52,17216.316,14.865,635.69,517.24762,67.93735504,368.4742737
"1504",3264,"Ahrens_2019","Myrtaceae","Corymbia","Corymbia_calophylla","1","long","0","EcM-AM","1","1","0","0",-34.081167,116.330444,16,NA,NA,2.77258872223978,NA,NA,NA,NA,NA,NA,NA,NA,0.136225766773398,0.0692596465006642,1.40816214795053,0.204690099622732,0.285004764559682,0.0105789251540904,0.168028215421244,0.131303715509847,NA,0.286604544765367,0.908363459050042,0.0502386619996286,0.524830927277876,0.260153879284169,0.32337964874805,0.319516883935715,0.610468583305284,0.0648707296328752,0.416405034283383,0.311675564109189,0.421369402289094,0.0751445023639761,0.0339024735643196,NA,0.111,0.019,1.85,6.71,8.52,17216.316,14.865,635.69,517.24762,67.93735504,368.4742737
"1505",3265,"Ahrens_2019","Myrtaceae","Corymbia","Corymbia_calophylla","1","long","0","EcM-AM","1","1","0","0",-34.081167,116.330444,14,NA,NA,2.63905732961526,NA,NA,NA,NA,NA,NA,NA,NA,0.136225766773398,0.0692596465006642,1.40816214795053,0.204690099622732,0.285004764559682,0.0105789251540904,0.168028215421244,0.131303715509847,NA,0.286604544765367,0.908363459050042,0.0502386619996286,0.524830927277876,0.260153879284169,0.32337964874805,0.319516883935715,0.610468583305284,0.0648707296328752,0.416405034283383,0.311675564109189,0.421369402289094,0.0751445023639761,0.0339024735643196,NA,0.111,0.019,1.85,6.71,8.52,17216.316,14.865,635.69,517.24762,67.93735504,368.4742737
"1506",3266,"Ahrens_2019","Myrtaceae","Corymbia","Corymbia_calophylla","1","long","0","EcM-AM","1","1","0","0",-34.081167,116.330444,17,NA,NA,2.83321334405622,NA,NA,NA,NA,NA,NA,NA,NA,0.136225766773398,0.0692596465006642,1.40816214795053,0.204690099622732,0.285004764559682,0.0105789251540904,0.168028215421244,0.131303715509847,NA,0.286604544765367,0.908363459050042,0.0502386619996286,0.524830927277876,0.260153879284169,0.32337964874805,0.319516883935715,0.610468583305284,0.0648707296328752,0.416405034283383,0.311675564109189,0.421369402289094,0.0751445023639761,0.0339024735643196,NA,0.111,0.019,1.85,6.71,8.52,17216.316,14.865,635.69,517.24762,67.93735504,368.4742737
"1507",3267,"Ahrens_2019","Myrtaceae","Corymbia","Corymbia_calophylla","1","long","0","EcM-AM","1","1","0","0",-34.081167,116.330444,14,NA,NA,2.63905732961526,NA,NA,NA,NA,NA,NA,NA,NA,0.136225766773398,0.0692596465006642,1.40816214795053,0.204690099622732,0.285004764559682,0.0105789251540904,0.168028215421244,0.131303715509847,NA,0.286604544765367,0.908363459050042,0.0502386619996286,0.524830927277876,0.260153879284169,0.32337964874805,0.319516883935715,0.610468583305284,0.0648707296328752,0.416405034283383,0.311675564109189,0.421369402289094,0.0751445023639761,0.0339024735643196,NA,0.111,0.019,1.85,6.71,8.52,17216.316,14.865,635.69,517.24762,67.93735504,368.4742737
"1508",910,"Dong_2017","Cyperaceae","Lepidosperma","Lepidosperma_viscidum","0","long","0","NM-AM","1","0","0","1",-34.005,138.959,8.64177546,NA,327.3942559,2.15660805476071,NA,5.79116512018936,NA,37.88506857,NA,NA,3.63455706533287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.253175720190978,0.553840979766601,0.0611728640882618,0.347461875477028,0.226064595556176,0.360626192750031,0.438377641151468,0.893280885454829,0.0449931592468218,0.560753283282788,0.319116616073557,0.7308643868243,NA,NA,NA,0.107,0.017,1.205,8.249,21.657,5732.895,14.696,472.595,413.785706,40.14793015,482.3778992
"1509",2436,"Dong_2017","Asphodelaceae","Dianella","Dianella_revoluta","0","long","0","AM","1","0","0","0",-34.005,138.959,10.7989882,NA,470.6298482,2.37945244455626,NA,6.15407190012128,NA,43.58092068,NA,NA,3.774619455498,NA,0.657950345,NA,0.231457450000022,0.0812156142421777,NA,0.000695857535525218,NA,0.0820009316632086,NA,0.0812156142421777,NA,0.000695857535525218,NA,0.0820009316632086,NA,0.0732496386334158,NA,0.0175061993838121,NA,0.0633900154066707,NA,NA,0.0579834148426694,NA,0.107,0.017,1.205,8.249,21.657,5732.895,14.696,472.595,413.785706,40.14793015,482.3778992
"1510",330,"Dong_2017","Asparagaceae","Lomandra","Lomandra_multiflora","0","long","0","NM-AM","1","0","0","1",-34.005,138.959,11.26485473,NA,430.177507,2.42168767810643,NA,6.06419793048299,NA,38.18757696,NA,NA,3.64251025224893,NA,1.75564728289358,NA,17.9490326198431,0.380445634142745,NA,0.0772249021331192,NA,0.459579617028897,NA,0.379952479958799,0.234063162618078,0.0870083848435443,0.657900239564632,0.380637690085012,NA,0.313935722992863,0.501067730996929,0.0521048109352851,0.448307507762935,0.38634806861838,0.444489110567416,NA,0.229789808514449,NA,0.107,0.017,1.205,8.249,21.657,5732.895,14.696,472.595,413.785706,40.14793015,482.3778992
"1511",7816,"Dong_2017","Violaceae","Hybanthus","Pigea_floribunda","0","long","0","AM","1","0","0","0",-34.005,138.959,30.25164939,NA,463.4016023,3.40955070827966,NA,6.13859406969623,NA,15.318226,NA,NA,2.72904336126288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.241341356433199,0.485288734087698,NA,0.447113061695147,NA,NA,NA,NA,NA,0.107,0.017,1.205,8.249,21.657,5732.895,14.696,472.595,413.785706,40.14793015,482.3778992
"1512",7855,"Dong_2017","Asphodelaceae","Xanthorrhoea","Xanthorrhoea_quadrangulata","0","long","0","AM","1","0","0","0",-34.005,138.959,7.83940397,NA,467.5985099,2.05916280723763,NA,6.1476100428948,NA,59.64720171,NA,NA,4.08844723562459,NA,0.630454841376155,NA,21.8892681412383,0.138311132710727,NA,0.0987910281287455,NA,0.146214302696931,NA,0.212519920474342,0.232586884988103,0.0666277969575647,0.261269772127063,0.24902398940208,NA,0.212519920474342,0.232586884988103,0.0666277969575647,0.261269772127063,0.24902398940208,NA,NA,0.0731071513484657,NA,0.107,0.017,1.205,8.249,21.657,5732.895,14.696,472.595,413.785706,40.14793015,482.3778992
"1513",6304,"Dong_2017","Poaceae","Stipa","Austrostipa_mollis","0","short","0","AM","1","0","0","0",-34.005,138.959,12.1371476,NA,429.4966833,2.49627079921037,NA,6.06261401915934,NA,35.38695396,NA,NA,3.56634322001166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.182318747354919,0.43773618869061,0.0393472646981829,0.460492885215371,0.247923310734762,0.290164720508165,0.504304047806311,0.730768076120656,0.0874448285888226,0.454964653788452,0.503196485483007,0.611903115181153,NA,NA,NA,0.107,0.017,1.205,8.249,21.657,5732.895,14.696,472.595,413.785706,40.14793015,482.3778992
"1514",7316,"Dong_2017","Rubiaceae","Opercularia","Opercularia_turpis","0","short","0","AM","1","0","0","0",-34.005,138.959,12.4909864,NA,459.2229592,2.52500729619925,NA,6.12953584201333,NA,36.76434707,NA,NA,3.60452854593656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.210442735599176,NA,0.0472049162674134,NA,0.379889437316892,NA,0.33662251855834,0.494398650048194,0.053184572325459,0.311725935117507,0.350497790107713,0.10214542258097,NA,NA,NA,0.107,0.017,1.205,8.249,21.657,5732.895,14.696,472.595,413.785706,40.14793015,482.3778992
"1515",4036,"Dong_2017","Myrtaceae","Eucalyptus","Eucalyptus_odorata","1","long","0","EcM-AM","1","1","0","0",-34.005,138.959,12.12223292,NA,499.1406641,2.49504119799554,NA,6.21288794801141,NA,41.17563714,NA,NA,3.71784674989663,NA,1.26872619467864,NA,2.92875885000001,0.17956992921365,NA,0.0082496369969193,NA,0.117932716345509,NA,0.323298812871427,0.403845295396533,0.0551728805799458,0.316300611684253,0.299847915715155,0.354972855285245,0.319516883935715,0.610468583305284,0.0648707296328752,0.416405034283383,0.311675564109189,0.421369402289094,NA,0.0833910234516588,NA,0.107,0.017,1.205,8.249,21.657,5732.895,14.696,472.595,413.785706,40.14793015,482.3778992
"1516",1555,"Dong_2017","Fabaceae","Acacia","Acacia_myrtifolia","1","long","1","EcM-AM","1","1","0","0",-34.005,138.959,14.07714048,NA,518.3441397,2.64455223919505,NA,6.25063938402372,NA,36.82169262,NA,NA,3.60608714487327,NA,0.49778294782393,0.011170397386744,11.2615759507406,0.116224817491319,0.121175547899219,0.0497978063495881,0.138189327508935,0.0727173769429285,NA,0.252160542648295,0.522228321372748,0.0709151008851098,0.405503326929295,0.302133620844829,0.462796691415668,0.28281919967697,0.628633727057499,0.0714972632801905,0.461146900436115,0.345639255213832,0.530079004125326,0.0797836454364173,0.0325201995979728,NA,0.107,0.017,1.205,8.249,21.657,5732.895,14.696,472.595,413.785706,40.14793015,482.3778992
"1517",1145,"Dong_2017","Ericaceae","Acrotriche","Acrotriche_affinis","1","long","0","ErM","0","0","1","0",-34.005,138.959,10.78517325,NA,519.7719581,2.37817234368984,NA,6.25339017327237,NA,48.19319505,NA,NA,3.87521782955423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.214506329593456,1.1848547238213,0.0344558612521568,0.725083811050791,0.184526934395352,NA,NA,NA,NA,0.107,0.017,1.205,8.249,21.657,5732.895,14.696,472.595,413.785706,40.14793015,482.3778992
"1518",4038,"Dong_2017","Myrtaceae","Calytrix","Calytrix_tetragona","1","long","0","EcM-AM","1","1","0","0",-34.005,138.959,11.82638215,NA,521.5451018,2.47033281126856,NA,6.25679575545675,NA,44.10013943,NA,NA,3.78646294412581,NA,0.945241311169224,NA,6.45628343510938,0.177053985883193,NA,0.0284372948029676,NA,0.189271338384428,NA,0.210938823598937,NA,0.0210649595374174,NA,0.253943407822606,NA,0.319516883935715,0.610468583305284,0.0648707296328752,0.416405034283383,0.311675564109189,0.421369402289094,NA,0.0846447157639893,NA,0.107,0.017,1.205,8.249,21.657,5732.895,14.696,472.595,413.785706,40.14793015,482.3778992
"1519",6643,"Dong_2017","Proteaceae","Hakea","Hakea_carinata","1","long","0","NM","0","0","0","1",-34.005,138.959,7.69223744,NA,490.6754795,2.04021169568485,NA,6.19578297139692,NA,63.7883949,NA,NA,4.15557127568615,NA,0.869209465,NA,0.912762200000003,0.180161625959926,NA,0.00263564505190952,NA,0.178510200317778,NA,0.483831505690805,0.516322708352772,0.0616617573042953,0.4039466976283,0.352470191311363,0.339089868186558,0.363887894572652,0.594898843807369,0.0858045514072359,0.459927443303709,0.40544231822881,0.57681844588794,NA,0.12622577315567,NA,0.107,0.017,1.205,8.249,21.657,5732.895,14.696,472.595,413.785706,40.14793015,482.3778992
"1520",399,"Dong_2017","Asteraceae","Olearia","Olearia_teretifolia","1","long","0","AM","1","0","0","0",-34.005,138.959,12.28172758,NA,510.198505,2.50811259523458,NA,6.23479987547998,NA,41.5412654,NA,NA,3.72668728018911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.253171853270009,0.565385250699327,0.0442229607618749,0.658974949138995,0.274604048521548,0.473717339997956,0.4329897242559,0.750925545964955,0.066344971709238,0.85516944487708,0.611565035436676,0.727004498152227,NA,NA,NA,0.107,0.017,1.205,8.249,21.657,5732.895,14.696,472.595,413.785706,40.14793015,482.3778992
"1521",6268,"Dong_2017","Pittosporaceae","Bursaria","Bursaria_spinosa","1","long","0","AM","1","0","0","0",-34.005,138.959,15.20228471,NA,473.7680141,2.72144572642526,NA,6.16071778015921,NA,31.164264,NA,NA,3.43927205374578,NA,0.626607777638168,0.0795,NA,0.0703452413064217,0.164491555535715,NA,0.262530797319177,NA,NA,0.0703452413064217,0.164491555535715,NA,0.262530797319177,NA,NA,0.192698246572183,0.534303962119587,0.0392546918881782,0.379664837183756,0.147917951600046,0.12569169537755,0.185637307054701,NA,NA,0.107,0.017,1.205,8.249,21.657,5732.895,14.696,472.595,413.785706,40.14793015,482.3778992
"1522",7550,"Dong_2017","Sapindaceae","Dodonaea","Dodonaea_viscosa","1","long","0","AM","1","0","0","0",-34.005,138.959,23.75,NA,497.9113267,3.16758253048065,NA,6.21042200233495,NA,20.96468744,NA,NA,3.0428394718543,NA,0.838412737769992,0.0669246421238428,4.47129996171083,0.233328711834949,0.312662416763408,0.0218096463513224,0.272890156182337,0.548328700203196,0.0759245803909981,0.220433929333129,0.421860856343131,0.0218096463513224,0.331980313215152,0.548328700203196,0.0759245803909981,0.295663809364237,0.78570972367336,0.0255359664905604,0.418891115914632,0.465773220235924,0.0759245803909981,0.0643208266518622,0.207248768208135,0.0536867856532179,0.107,0.017,1.205,8.249,21.657,5732.895,14.696,472.595,413.785706,40.14793015,482.3778992
"1523",7487,"Dong_2017","Santalaceae","Exocarpos","Exocarpos_cupressiformis","1","long","0","NM-AM","1","0","0","1",-34.005,138.959,11.82574448,NA,526.2516811,2.47027889053575,NA,6.2657795794808,NA,44.50051174,NA,NA,3.79550068888135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32644949030912,NA,0.0428385695971731,NA,0.338898695984278,NA,0.31096072970152,0.0340856667085559,0.0455119613239519,0.0246360799201476,0.578373248320935,0.0104462985261728,NA,NA,NA,0.107,0.017,1.205,8.249,21.657,5732.895,14.696,472.595,413.785706,40.14793015,482.3778992
